GroupName,ChartName,USL,LSL,UCL,LCL,Target,Mean,Std,point_time,Batch_ID,cpk,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10,Site11,Site12,Site13,Site14,Site15,Site16,Site17
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4761,0.0684,2025/01/13 20:00,LOT0026,2.5532,1.5309,1.5279,1.4075,1.3854,1.5578,1.5754,1.4285,1.4258,1.488,1.4406,1.3848,1.4069,1.5058,1.4095,1.583,1.5259,1.5102
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5204,0.1067,2025/01/14 08:00,LOT0027,1.498,1.486,1.4209,1.5425,1.4194,1.5916,1.6754,1.4892,1.6478,1.4076,1.5273,1.474,1.5602,1.3734,1.5519,1.4262,1.4784,1.7743
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5002,0.0523,2025/01/14 20:00,LOT0028,3.1862,1.5313,1.5155,1.5064,1.6084,1.565,1.5076,1.4944,1.4878,1.4692,1.3979,1.5287,1.432,1.4591,1.5748,1.4713,1.4646,1.4894
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5302,0.1192,2025/01/15 08:00,LOT0029,1.3143,1.4493,1.7684,1.7318,1.7254,1.5067,1.4281,1.5788,1.4498,1.5922,1.4254,1.5146,1.6151,1.4539,1.4537,1.3884,1.4272,1.5047
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4842,0.0798,2025/01/15 20:00,LOT0030,2.155,1.521,1.5383,1.3776,1.4502,1.3922,1.4993,1.3829,1.4025,1.5626,1.434,1.6494,1.5416,1.4544,1.5852,1.4609,1.5546,1.4243
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4974,0.1031,2025/01/16 08:00,LOT0031,1.624,1.5942,1.3854,1.4025,1.4098,1.4304,1.5085,1.4759,1.5561,1.6175,1.3823,1.6387,1.4591,1.7207,1.4218,1.3752,1.5431,1.5351
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5052,0.0884,2025/01/16 20:00,LOT0032,1.8658,1.4036,1.4079,1.5665,1.5137,1.4513,1.5252,1.5028,1.4129,1.5773,1.5489,1.4779,1.5666,1.7507,1.4074,1.4547,1.4585,1.5634
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.473,0.0551,2025/01/17 08:00,LOT0033,3.1908,1.4297,1.5556,1.4369,1.4023,1.4833,1.4355,1.4928,1.5171,1.3843,1.443,1.4834,1.5672,1.5498,1.4171,1.4624,1.5231,1.4568
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5164,0.0824,2025/01/17 20:00,LOT0034,1.9574,1.4222,1.4725,1.5121,1.4122,1.5359,1.489,1.5404,1.4706,1.7124,1.51,1.555,1.5354,1.4613,1.5004,1.4311,1.6957,1.5222
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5057,0.086,2025/01/18 08:00,LOT0035,1.9161,1.419,1.6461,1.4654,1.5743,1.3836,1.6118,1.5174,1.4149,1.5155,1.6736,1.4329,1.4321,1.4601,1.4825,1.584,1.5237,1.4601
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5429,0.1133,2025/01/18 20:00,LOT0036,1.3451,1.5048,1.7078,1.5442,1.4686,1.4578,1.4986,1.5821,1.4244,1.5618,1.4669,1.4793,1.8924,1.5479,1.4375,1.5171,1.5897,1.5493
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4812,0.0765,2025/01/19 08:00,LOT0037,2.2608,1.372,1.4756,1.522,1.5129,1.4427,1.5515,1.6125,1.3852,1.3826,1.5161,1.5626,1.4331,1.373,1.4771,1.5145,1.4539,1.5936
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4907,0.093,2025/01/19 20:00,LOT0038,1.8262,1.5079,1.4267,1.4327,1.479,1.4489,1.381,1.4989,1.4343,1.4451,1.407,1.679,1.5402,1.7312,1.4535,1.5474,1.5006,1.4289
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5006,0.0864,2025/01/20 08:00,LOT0039,1.9267,1.4528,1.54,1.4069,1.5952,1.4923,1.5746,1.5149,1.3854,1.4757,1.5986,1.4909,1.478,1.4908,1.3791,1.6153,1.3688,1.6511
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.495,0.1161,2025/01/20 20:00,LOT0040,1.4505,1.4483,1.5227,1.3771,1.5611,1.5381,1.5306,1.3762,1.4212,1.5155,1.6106,1.4134,1.4147,1.5083,1.862,1.43,1.4475,1.4373
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5298,0.146,2025/01/21 08:00,LOT0041,1.0733,1.4671,1.624,1.4715,1.8932,1.4874,1.6411,1.4528,1.398,1.4714,1.5324,1.4217,1.6121,1.4405,1.407,1.8294,1.4189,1.4385
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.495,0.0886,2025/01/21 20:00,LOT0042,1.8999,1.5527,1.4503,1.4086,1.4322,1.7473,1.5368,1.5618,1.5031,1.5212,1.4448,1.4903,1.3744,1.5883,1.4442,1.4014,1.4959,1.4612
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5194,0.0839,2025/01/22 08:00,LOT0043,1.9101,1.5828,1.4733,1.4309,1.4754,1.6627,1.5879,1.5365,1.5946,1.5461,1.4151,1.5629,1.6137,1.6233,1.4048,1.4387,1.4292,1.4521
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5157,0.0628,2025/01/22 20:00,LOT0044,2.5697,1.5237,1.4934,1.4934,1.394,1.4363,1.6363,1.6129,1.4718,1.5633,1.5133,1.5788,1.5694,1.4788,1.5372,1.5206,1.4812,1.4622
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5343,0.1378,2025/01/23 08:00,LOT0045,1.1266,1.7131,1.4813,1.5547,1.6956,1.537,1.5315,1.4818,1.5227,1.4557,1.9374,1.3948,1.4673,1.5391,1.5316,1.4555,1.3829,1.4008
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5074,0.111,2025/01/23 20:00,LOT0046,1.4799,1.5003,1.3756,1.5479,1.6273,1.5714,1.6005,1.3764,1.4585,1.4113,1.3875,1.4429,1.6902,1.7504,1.4176,1.4878,1.5211,1.4591
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.467,0.0685,2025/01/24 08:00,LOT0047,2.5928,1.6401,1.4439,1.4328,1.4203,1.4586,1.3641,1.4623,1.4937,1.5,1.4084,1.4981,1.496,1.4982,1.5742,1.4065,1.46,1.3811
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5176,0.1085,2025/01/24 20:00,LOT0048,1.4818,1.5607,1.4136,1.5971,1.6028,1.4679,1.4635,1.3917,1.4847,1.5729,1.511,1.6628,1.451,1.4509,1.417,1.7981,1.3914,1.5625
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.515,0.1035,2025/01/25 08:00,LOT0049,1.5614,1.576,1.5697,1.4214,1.4678,1.5427,1.4339,1.4563,1.435,1.4912,1.4848,1.699,1.5455,1.3994,1.4026,1.565,1.4838,1.7813
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5293,0.1088,2025/01/25 20:00,LOT0050,1.4416,1.7805,1.4167,1.5127,1.4031,1.5626,1.7313,1.4976,1.4484,1.5241,1.592,1.5931,1.4492,1.4323,1.5068,1.4541,1.6402,1.4532
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5511,0.116,2025/01/26 08:00,LOT0051,1.2893,1.4903,1.5212,1.3926,1.4376,1.7692,1.5854,1.4522,1.5632,1.6371,1.464,1.578,1.5572,1.4038,1.4644,1.7049,1.7616,1.5866
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5026,0.1186,2025/01/26 20:00,LOT0052,1.3982,1.4354,1.3707,1.427,1.3982,1.7218,1.3805,1.405,1.5046,1.4832,1.6937,1.5488,1.4704,1.6437,1.4501,1.7118,1.4193,1.4798
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5238,0.1026,2025/01/27 08:00,LOT0053,1.5476,1.3732,1.5947,1.4986,1.7124,1.4614,1.3921,1.532,1.4395,1.5721,1.4204,1.6716,1.4902,1.4708,1.6578,1.5971,1.4281,1.5924
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5038,0.0857,2025/01/27 20:00,LOT0054,1.9305,1.5605,1.4757,1.5797,1.6706,1.4783,1.4786,1.4737,1.4257,1.4774,1.4675,1.4627,1.4615,1.4049,1.6135,1.4375,1.6823,1.4144
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5074,0.0821,2025/01/28 08:00,LOT0055,2.001,1.7316,1.4536,1.5944,1.4976,1.3991,1.4012,1.4321,1.4494,1.4812,1.5201,1.4693,1.5139,1.5325,1.4656,1.5582,1.5897,1.5357
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5169,0.0997,2025/01/28 20:00,LOT0056,1.6155,1.5429,1.5041,1.6286,1.4833,1.4333,1.4861,1.3998,1.3951,1.5905,1.6858,1.456,1.592,1.3777,1.5361,1.4837,1.7213,1.4709
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4986,0.0812,2025/01/29 08:00,LOT0057,2.059,1.4108,1.3903,1.4861,1.5039,1.4657,1.5955,1.6627,1.4552,1.3818,1.5146,1.6322,1.4555,1.5428,1.4074,1.5119,1.5452,1.515
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5635,0.1377,2025/01/29 20:00,LOT0058,1.0569,1.7845,1.6832,1.5665,1.6152,1.5111,1.4796,1.4475,1.4065,1.6931,1.7953,1.4883,1.49,1.5507,1.4713,1.4122,1.3986,1.7853
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.4818,0.1066,2025/01/30 08:00,LOT0059,1.6201,1.3855,1.5192,1.3893,1.4755,1.4548,1.3945,1.5553,1.4089,1.3899,1.5705,1.4551,1.4266,1.5795,1.4066,1.3825,1.6493,1.747
PKG_B,Void_Rate,2.0,,1.9,,1.5,1.5272,0.0797,2025/01/30 20:00,LOT0060,1.9766,1.4732,1.472,1.5882,1.6301,1.4116,1.4589,1.5103,1.5792,1.5634,1.5412,1.6296,1.4795,1.6952,1.4397,1.5656,1.4494,1.4745
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,101.4995,2.5433,2025/01/01 08:00,LOT0001,0.9831,100.3871,100.7963,98.8738,102.7115,103.8665,102.9097,99.1713,102.2675,100.2339,96.2928,102.0182,100.4384,107.7806,104.3718,102.1335,100.7475,100.4912
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,98.6611,2.5667,2025/01/01 20:00,LOT0002,0.9949,96.9889,94.783,97.3823,99.8568,93.6834,98.367,99.2572,99.3537,98.0148,98.9755,105.1717,101.9864,98.3191,99.795,99.9151,97.6961,97.6926
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,101.4016,3.5091,2025/01/02 08:00,LOT0003,0.7218,103.0316,98.7406,96.7159,99.8706,100.354,94.0819,99.8778,102.6039,101.3537,106.6894,103.7533,104.3468,108.4003,102.2745,100.4892,102.9212,98.3223
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.5612,2.671,2025/01/02 20:00,LOT0004,1.0684,100.3231,98.0568,101.194,98.0443,97.9392,101.2404,99.5869,94.2174,95.6333,96.5582,97.3511,101.2433,100.6568,103.1958,102.2584,103.2157,101.8252
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.858,3.5693,2025/01/03 08:00,LOT0005,0.8272,100.629,103.2981,102.7582,101.1283,103.8132,92.9626,99.1286,99.0826,103.458,104.7142,95.6495,104.2335,96.4857,96.5764,99.2971,99.0454,95.3247
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.6666,2.9926,2025/01/03 20:00,LOT0006,0.9653,101.9496,102.0382,103.1621,98.6996,99.8813,99.9087,105.064,91.4973,97.1292,100.0166,96.7433,99.225,99.6218,98.0269,100.1934,101.8844,99.2912
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.7299,2.9394,2025/01/04 08:00,LOT0007,0.99,98.6404,99.5027,99.9777,94.779,101.3847,98.647,103.7846,101.7732,103.5102,96.967,98.8858,96.2726,97.8844,103.7563,104.4625,96.5556,98.6252
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.6352,2.8725,2025/01/04 20:00,LOT0008,1.0021,99.7714,101.7568,94.7206,95.191,101.4689,94.1529,98.6596,100.4863,101.247,99.5748,98.9027,102.5337,100.8556,98.059,100.1132,101.1495,105.1547
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.3499,2.2846,2025/01/05 08:00,LOT0009,1.2621,102.359,103.6437,98.1682,98.4275,99.2939,99.5693,96.9759,103.7978,102.6501,99.083,101.9251,100.6687,102.1595,95.9671,99.563,99.8259,101.8709
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.7145,3.0285,2025/01/05 20:00,LOT0010,0.9592,98.1147,92.5002,96.7549,99.8169,100.1917,105.0512,101.7482,100.2446,99.9028,103.3126,98.2297,99.5791,96.7322,104.2567,101.1775,97.8774,99.6566
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.6875,1.6778,2025/01/06 08:00,LOT0011,1.726,101.529,99.2478,98.3966,98.0372,101.0169,98.9258,98.6387,95.9918,100.2329,99.4563,99.0351,100.5963,102.244,102.1047,101.6582,99.278,98.299
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,98.9271,2.7129,2025/01/06 20:00,LOT0012,0.974,96.8683,98.2205,100.059,97.6411,100.2882,97.1036,95.017,102.4582,98.5768,97.4889,96.7185,101.2691,104.1247,98.7908,99.3533,103.2149,94.5687
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.7739,3.9793,2025/01/07 08:00,LOT0013,0.735,105.9006,107.3323,91.881,99.7075,97.8432,99.2057,98.7448,102.4353,99.6623,97.2673,99.4834,101.5444,96.4488,95.0613,105.9782,98.0727,99.5879
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.9719,3.4296,2025/01/07 20:00,LOT0014,0.872,98.8066,101.6443,105.3184,101.7398,95.4449,95.8476,98.8031,99.1953,94.8341,102.458,96.741,104.4799,105.4619,99.2552,101.3169,96.3042,101.871
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.2055,3.0328,2025/01/08 08:00,LOT0015,0.9666,98.5054,96.7383,99.132,98.6028,99.0245,102.849,97.6441,105.2051,96.0248,104.8463,96.9505,99.997,98.5294,98.9688,102.4041,104.4995,103.5716
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.0132,3.1722,2025/01/08 20:00,LOT0016,0.842,98.7854,100.5528,97.6538,97.0253,96.5611,98.6873,100.7488,94.2646,99.8609,104.5481,103.3657,98.2444,95.8094,101.3795,93.0477,103.3305,99.3592
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.533,3.5282,2025/01/09 08:00,LOT0017,0.7999,105.4939,94.8191,102.7544,99.6985,99.0068,95.8905,101.7872,102.0284,105.3554,103.0242,98.2183,96.9884,95.8945,104.4197,97.6655,104.4407,101.5752
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.5633,2.3627,2025/01/09 20:00,LOT0018,1.1903,100.9897,99.0794,101.982,99.9536,98.8924,102.088,99.5681,97.605,101.7995,99.808,101.4667,98.6384,96.3726,105.2052,104.6398,102.6514,98.8366
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.4342,3.3583,2025/01/10 08:00,LOT0019,0.8502,99.099,104.147,98.9385,98.1023,105.6167,99.857,105.3053,95.8048,101.5546,106.2132,100.0893,99.208,96.4967,103.247,97.6896,99.7156,96.2965
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.8399,3.3391,2025/01/10 20:00,LOT0020,0.8825,104.6707,103.4647,99.9052,96.5376,104.6077,98.9022,96.6844,94.7136,98.0621,95.6361,98.1315,102.2332,98.8738,101.0671,97.83,100.1955,105.7627
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.3404,2.3778,2025/01/11 08:00,LOT0021,1.214,98.9545,101.1533,95.3034,104.5603,98.5684,103.1516,99.6305,101.8347,102.013,98.6427,103.2757,97.723,102.3338,98.8294,101.0487,98.614,100.1499
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.213,3.5465,2025/01/11 20:00,LOT0022,0.7719,96.7759,100.7427,100.1326,98.3795,99.8349,100.402,98.1509,99.6137,96.9833,107.0372,103.1774,100.8193,103.5163,94.0622,92.327,98.8021,95.8643
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.5197,2.2662,2025/01/12 08:00,LOT0023,1.2474,99.2902,100.617,102.7612,96.5852,101.1989,100.0432,101.0425,98.4407,104.1494,99.6895,105.3225,97.6288,102.2285,99.821,99.0168,101.8969,99.1025
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.11,4.6255,2025/01/12 20:00,LOT0024,0.6406,92.0141,90.8114,103.8173,103.6908,105.662,99.9474,96.1221,98.7412,100.0343,96.9789,104.9457,106.7185,101.4348,99.9674,96.1151,104.6393,100.2289
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.4205,2.4529,2025/01/13 08:00,LOT0025,1.1443,99.1325,101.4435,98.2429,100.4406,95.6726,103.2613,99.6868,103.4764,99.3966,99.5914,96.363,102.2793,97.3725,98.5407,100.0031,100.3637,94.8817
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.295,2.1559,2025/01/13 20:00,LOT0026,1.2825,99.3076,102.3857,98.865,99.3258,100.4872,99.6221,96.9085,99.891,102.9822,96.8465,98.8766,95.8551,102.8241,99.7229,97.4494,100.2768,96.3892
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.0138,3.6072,2025/01/14 08:00,LOT0027,0.8304,96.8995,95.6196,96.7997,104.072,97.8006,101.3987,97.4911,102.2786,96.9218,100.1177,100.1586,106.9834,101.8913,98.2213,102.0551,106.4145,95.1111
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,98.935,2.5775,2025/01/14 20:00,LOT0028,1.0262,97.4726,99.2893,98.7487,99.0017,96.0873,104.2119,95.7322,99.3994,103.1375,99.9094,97.0618,95.954,99.31,97.7289,100.6157,95.7956,102.4391
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.3759,2.9924,2025/01/15 08:00,LOT0029,0.9607,100.3466,100.5695,104.3232,98.6866,97.8225,98.3567,99.4224,99.7271,97.5079,93.9307,98.3172,101.0795,100.4088,103.5987,105.8665,102.278,104.1476
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,101.142,3.1788,2025/01/15 20:00,LOT0030,0.824,102.3003,105.1297,105.5526,102.8535,102.1191,99.3843,99.876,98.9865,101.8638,97.839,99.4267,92.9345,105.1693,99.3386,101.3667,104.3734,100.9009
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.9747,3.9646,2025/01/16 08:00,LOT0031,0.6748,104.333,96.2748,107.1921,103.2613,100.6276,104.2752,96.4941,99.1342,104.3328,94.3988,101.6814,101.5965,105.9077,95.2511,104.8289,98.3216,98.659
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.3616,2.288,2025/01/16 20:00,LOT0032,1.2182,96.334,96.7364,101.2106,96.663,102.2209,98.0111,96.3609,98.4166,101.0101,99.1679,100.1026,102.0886,103.2473,99.0697,96.8673,100.2283,101.4119
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,98.4269,2.4361,2025/01/17 08:00,LOT0033,1.0162,95.6178,97.3282,97.8424,99.3765,97.7169,102.1211,95.1846,95.2608,98.9983,99.473,95.6361,98.1798,98.7969,98.8201,100.4556,98.0153,104.4335
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,101.0093,2.212,2025/01/17 20:00,LOT0034,1.2041,101.4646,97.5787,100.2835,100.372,103.6442,98.1989,102.302,100.1256,104.4747,103.8727,100.5909,99.2132,101.5198,99.4586,105.0409,100.2354,98.7831
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.3205,3.1631,2025/01/18 08:00,LOT0035,0.9147,98.6212,96.3609,101.6697,97.54,103.2944,96.1212,100.3817,103.4507,93.5433,106.0548,98.7241,100.4233,101.7143,102.1784,100.8217,102.9922,101.5572
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,101.4889,3.883,2025/01/18 20:00,LOT0036,0.6448,105.2826,101.567,105.8939,102.7032,94.5827,107.8333,98.277,104.4866,100.0804,103.1833,97.9346,101.8772,99.2404,104.737,101.316,102.8078,93.5078
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.6441,2.6643,2025/01/19 08:00,LOT0037,1.0454,99.7433,101.2317,100.6708,102.8835,98.9023,100.1464,103.5437,93.1639,101.7681,98.9983,97.263,101.0096,103.6824,103.1174,99.5947,102.6272,102.6042
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.518,2.6957,2025/01/19 20:00,LOT0038,1.0533,99.7379,97.9208,98.0943,102.5136,99.8736,96.8615,94.9454,102.4955,98.3597,100.9912,103.7191,96.0732,99.8646,99.4879,101.1392,103.7175,96.0116
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.287,2.2871,2025/01/20 08:00,LOT0039,1.2699,101.7094,103.0946,99.4409,99.5877,101.2553,101.0345,101.7471,101.6838,97.0541,102.9708,103.5003,100.5582,95.5175,99.6558,100.5832,96.5662,98.9196
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.6006,2.757,2025/01/20 20:00,LOT0040,1.0399,95.7719,101.8219,100.4979,95.0627,101.0544,99.8305,101.5492,98.8254,97.5956,97.6875,98.3855,100.0565,100.4439,99.4278,98.73,98.9458,107.5232
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,101.0865,3.3782,2025/01/21 08:00,LOT0041,0.7808,97.6878,98.3261,109.8816,101.263,95.8601,102.5281,97.2699,102.7272,99.3671,98.6806,104.8275,101.6992,102.919,101.3048,98.6667,101.8341,103.6276
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.7478,2.4999,2025/01/21 20:00,LOT0042,1.1003,100.4042,105.4049,102.5515,100.6359,100.7545,100.4117,96.2463,99.7298,100.6636,98.7517,101.013,100.0639,102.3211,101.9893,100.5015,95.8984,105.3722
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,100.5388,1.8271,2025/01/22 08:00,LOT0043,1.5437,99.5743,99.7573,98.9724,98.5348,104.6322,104.1581,101.3332,99.6775,101.8574,100.2214,99.4293,101.0143,98.6765,100.7568,100.6127,101.8088,98.1426
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,99.9104,2.4578,2025/01/22 20:00,LOT0044,1.2085,102.1304,97.2811,98.2823,98.4132,96.7838,103.047,97.0928,97.9033,103.7662,98.2883,99.4356,96.9639,102.4989,102.5402,102.2168,101.6126,100.2208
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,98.8916,2.3469,2025/01/23 08:00,LOT0045,1.1208,98.4269,97.5551,103.8697,102.2944,97.9201,100.1195,99.0997,96.6154,100.533,98.7535,97.1424,95.5626,95.3086,98.8857,99.7447,97.3741,101.9522
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,106.1935,2.576,2025/01/23 20:00,LOT0046,0.3632,105.8034,107.7307,105.4513,103.6386,106.3424,102.212,107.6183,103.1886,108.7547,104.9846,109.1876,102.6321,103.9667,107.1428,109.5115,110.9998,106.1241
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,105.3364,3.0883,2025/01/24 08:00,LOT0047,0.3954,111.5132,105.131,109.2963,103.1735,107.2606,98.9749,102.6352,107.4,102.0627,107.2808,108.7194,104.496,103.0931,104.5774,103.1026,105.6964,106.3063
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,107.3396,2.5464,2025/01/24 20:00,LOT0048,0.2174,105.082,111.0231,103.8418,110.1743,102.8763,106.2183,109.5493,109.3941,104.7392,107.6652,107.2635,104.3802,107.8478,111.5875,107.4151,107.6991,108.0165
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,105.8465,3.2336,2025/01/25 08:00,LOT0049,0.3251,101.6171,107.3807,102.9497,104.2303,112.4858,105.2402,103.7795,109.4577,103.157,104.6577,109.7472,106.1283,101.3152,107.632,104.8106,110.6196,104.1814
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,105.9369,1.9831,2025/01/25 20:00,LOT0050,0.5149,109.1537,111.3271,103.4472,105.4204,107.1659,103.428,106.8109,105.3252,105.2648,106.1468,106.2138,106.4916,104.2035,104.3345,105.6442,105.8657,104.6835
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,104.7903,3.122,2025/01/26 08:00,LOT0051,0.4495,106.9718,100.5557,103.8086,105.1602,103.4317,110.8876,106.0566,106.5303,104.5503,105.9527,102.3542,105.4905,103.189,105.1678,98.3203,102.616,110.3918
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,107.4767,3.4017,2025/01/26 20:00,LOT0052,0.1493,108.4912,109.9571,110.1632,108.019,104.6414,102.8882,109.4402,106.1937,113.4821,104.9047,111.9187,105.5296,110.0081,111.0901,102.9312,104.545,102.9011
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,105.7522,2.9645,2025/01/27 08:00,LOT0053,0.3652,102.3102,108.0012,105.4101,106.1571,107.6687,100.4278,109.8603,104.9527,107.5972,107.8621,110.1124,105.6854,99.6291,106.1714,106.6021,102.8972,106.4425
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,105.9761,2.4619,2025/01/27 20:00,LOT0054,0.4094,104.9169,101.9717,108.0145,104.3088,104.7809,104.6123,109.7064,105.8773,106.2373,104.6781,107.3886,110.048,107.9436,108.0606,107.8187,101.8593,103.3716
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,104.661,2.3443,2025/01/28 08:00,LOT0055,0.617,105.385,103.8224,102.8064,100.3835,101.9604,105.2304,105.7917,103.6208,106.2368,104.6985,109.2717,105.5151,108.089,106.6096,101.7938,105.728,102.2931
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,105.7055,3.469,2025/01/28 20:00,LOT0056,0.3166,105.6756,103.7646,107.1459,101.9729,106.0441,107.7172,108.7228,103.7075,106.0533,106.5524,110.6414,101.556,103.2667,114.4134,105.1807,100.327,104.2523
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,104.8061,2.92,2025/01/29 08:00,LOT0057,0.4788,97.6934,106.7228,108.4294,103.265,104.5878,108.771,100.7494,102.0353,105.3157,103.743,105.1184,102.2087,106.6429,105.5523,107.6476,106.6012,106.6201
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,105.928,3.211,2025/01/29 20:00,LOT0058,0.3189,101.6611,107.4778,105.0074,105.5002,109.1448,103.8417,110.0536,110.3334,108.2584,103.0581,99.4411,109.2365,106.3342,103.7644,109.5207,103.4153,104.7275
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,105.8278,3.2117,2025/01/30 08:00,LOT0059,0.3292,107.5747,102.6592,105.6716,109.2674,106.6333,109.7423,109.4008,106.0232,98.9898,102.6827,108.29,101.3492,105.0199,107.0154,110.4087,104.2749,104.0695
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,106.6184,1.8015,2025/01/30 20:00,LOT0060,0.4407,105.8427,107.0527,105.5373,109.1478,103.6026,106.3605,107.3356,104.7993,108.5191,106.4469,108.3665,106.5823,107.1292,104.1028,104.1077,109.6732,107.9065
PKG_C,Resistance,109.0,91.0,106.0,94.0,100.0,104.6495,3.2294,2025/01/31 08:00,LOT0061,0.4491,102.9311,106.5426,98.8787,104.2782,108.8831,105.6246,106.3537,96.9509,104.8232,107.0148,107.3959,108.8871,105.3692,105.503,102.0036,105.3864,102.2153
